seqnames	strand	transcript_id	start.TR	end.TR	start.exon	end.exon	exon_number	start	end	prime5.TR	prime5.ex	prime3.TR	prime3.ex	last_exon	source
LT934125.1	-	EP0.4	95890	96866	95890	96866	1	95890	96866	96866	96866	95890	95890	TRUE	NAGATA
LT934125.1	-	EP0.5	95890	97338	95890	97338	1	95890	97338	97338	97338	95890	95890	TRUE	NAGATA
LT934125.1	-	EP0.5-S	95890	97175	95890	97175	1	95890	97175	97175	97175	95890	95890	TRUE	NAGATA
LT934125.1	-	EP0.5-S-sp1	95889	97174	95889	96851	1	95889	97174	97174	96851	95889	95889	TRUE	NAGATA
LT934125.1	-	EP0.5-S-sp1	95889	97174	96990	97174	2	95889	97174	97174	97174	95889	96990	FALSE	NAGATA
LT934125.1	-	EP0.5-S2-sp1	95889	97126	95889	96851	1	95889	97126	97126	96851	95889	95889	TRUE	NAGATA
LT934125.1	-	EP0.5-S2-sp1	95889	97126	96990	97126	2	95889	97126	97126	97126	95889	96990	FALSE	NAGATA
LT934125.1	-	EP0.5-sp1	95889	97337	95889	96851	1	95889	97337	97337	96851	95889	95889	TRUE	NAGATA
LT934125.1	-	EP0.5-sp1	95889	97337	96990	97337	2	95889	97337	97337	97337	95889	96990	FALSE	NAGATA
LT934125.1	-	EP0.5-sp2	95889	97337	95889	96851	1	95889	97337	97337	96851	95889	95889	TRUE	NAGATA
LT934125.1	-	EP0.5-sp2	95889	97337	96942	97337	2	95889	97337	97337	97337	95889	96942	FALSE	NAGATA
LT934125.1	-	FORF15	71549	73108	71549	73108	1	71549	73108	73108	73108	71549	71549	TRUE	NAGATA
LT934125.1	-	FORF15-L	71549	74345	71549	74345	1	71549	74345	74345	74345	71549	71549	TRUE	NAGATA
LT934125.1	-	FORF15-L2	71549	73139	71549	73139	1	71549	73139	73139	73139	71549	71549	TRUE	NAGATA
LT934125.1	-	FORF15-S	71549	72713	71549	72713	1	71549	72713	72713	72713	71549	71549	TRUE	NAGATA
LT934125.1	-	FORF15-S2	71549	71882	71549	71882	1	71549	71882	71882	71882	71549	71549	TRUE	NAGATA
LT934125.1	-	IE180	102362	107560	102362	107560	1	102362	107560	107560	107560	102362	102362	TRUE	NAGATA
LT934125.1	-	IE180-S	102362	107370	102362	107370	1	102362	107370	107370	107370	102362	102362	TRUE	NAGATA
LT934125.1	-	NOIR-2	110204	111104	110204	111104	1	110204	111104	111104	111104	110204	110204	TRUE	NAGATA
LT934125.1	-	NOIR_2-1L-2	134888	136285	134888	136285	1	134888	136285	136285	136285	134888	134888	TRUE	NAGATA
LT934125.1	-	NOIR_2-1L3-2	134888	136409	134888	136409	1	134888	136409	136409	136409	134888	134888	TRUE	NAGATA
LT934125.1	-	NOIR_2-1M-2	134888	136235	134888	136235	1	134888	136235	136235	136235	134888	134888	TRUE	NAGATA
LT934125.1	-	NOIR_2-1M-splice-2	134894	136248	134894	135256	1	134894	136248	136248	135256	134894	134894	TRUE	NAGATA
LT934125.1	-	NOIR_2-1M-splice-2	134894	136248	135752	136248	2	134894	136248	136248	136248	134894	135752	FALSE	NAGATA
LT934125.1	-	NOIR_2-1S-2	134888	136131	134888	136131	1	134888	136131	136131	136131	134888	134888	TRUE	NAGATA
LT934125.1	-	NOIR_2-1S2-2	134888	136103	134888	136103	1	134888	136103	136103	136103	134888	134888	TRUE	NAGATA
LT934125.1	-	NOIR_2-1S3-2	134888	135899	134888	135899	1	134888	135899	135899	135899	134888	134888	TRUE	NAGATA
LT934125.1	-	NOIR_2-1S4-2	134888	135619	134888	135619	1	134888	135619	135619	135619	134888	134888	TRUE	NAGATA
LT934125.1	-	PTO-US1_2-nonsp	126753	130831	126753	130831	1	126753	130831	130831	130831	126753	126753	TRUE	NAGATA
LT934125.1	-	PTO-US1_2-sp	126752	130830	126752	127972	1	126752	130830	130830	127972	126752	126752	TRUE	NAGATA
LT934125.1	-	PTO-US1_2-sp	126752	130830	128147	128198	2	126752	130830	130830	128198	126752	128147	FALSE	NAGATA
LT934125.1	-	PTO-US1_2-sp	126752	130830	128321	130830	3	126752	130830	130830	130830	126752	128321	FALSE	NAGATA
LT934125.1	-	TRL29.2	21477	21941	21477	21941	1	21477	21941	21941	21941	21477	21477	TRUE	NAGATA
LT934125.1	-	TRL3.5	92071	92422	92071	92422	1	92071	92422	92422	92422	92071	92071	TRUE	NAGATA
LT934125.1	-	TRS1_2	126753	127083	126753	127083	1	126753	127083	127083	127083	126753	126753	TRUE	NAGATA
LT934125.1	-	TRS1_2-L	126753	127117	126753	127117	1	126753	127117	127117	127117	126753	126753	TRUE	NAGATA
LT934125.1	-	TRS1_2-L2	126753	127165	126753	127165	1	126753	127165	127165	127165	126753	126753	TRUE	NAGATA
LT934125.1	-	TRS1_2-L3	126753	127176	126753	127176	1	126753	127176	127176	127176	126753	126753	TRUE	NAGATA
LT934125.1	-	TRS1_2-S	126753	127002	126753	127002	1	126753	127002	127002	127002	126753	126753	TRUE	NAGATA
LT934125.1	-	UL1-2-3-3.5	92069	94947	92069	94947	1	92069	94947	94947	94947	92069	92069	TRUE	NAGATA
LT934125.1	-	UL10	80352	81804	80352	81804	1	80352	81804	81804	81804	80352	80352	TRUE	NAGATA
LT934125.1	-	UL10-L1	80352	81840	80352	81840	1	80352	81840	81840	81840	80352	80352	TRUE	NAGATA
LT934125.1	-	UL10-L3	80352	81897	80352	81897	1	80352	81897	81897	81897	80352	80352	TRUE	NAGATA
LT934125.1	-	UL10-L4	80352	82026	80352	82026	1	80352	82026	82026	82026	80352	80352	TRUE	NAGATA
LT934125.1	-	UL10-L7	80352	83780	80352	83780	1	80352	83780	83780	83780	80352	80352	TRUE	NAGATA
LT934125.1	-	UL10-L8	80352	83205	80352	83205	1	80352	83205	83205	83205	80352	80352	TRUE	NAGATA
LT934125.1	-	UL10-S	80352	81551	80352	81551	1	80352	81551	81551	81551	80352	80352	TRUE	NAGATA
LT934125.1	-	UL10.4	80352	80835	80352	80835	1	80352	80835	80835	80835	80352	80352	TRUE	NAGATA
LT934125.1	-	UL10.5	80352	81051	80352	81051	1	80352	81051	81051	81051	80352	80352	TRUE	NAGATA
LT934125.1	-	UL10.6	80352	81314	80352	81314	1	80352	81314	81314	81314	80352	80352	TRUE	NAGATA
LT934125.1	-	UL10.7	80352	81429	80352	81429	1	80352	81429	81429	81429	80352	80352	TRUE	NAGATA
LT934125.1	-	UL15	71549	76860	71549	76860	1	71549	76860	76860	76860	71549	71549	TRUE	NAGATA
LT934125.1	-	UL15-16-17	71549	77985	71549	77985	1	71549	77985	77985	77985	71549	71549	TRUE	NAGATA
LT934125.1	-	UL15-splice	71548	76859	71548	72782	1	71548	76859	76859	72782	71548	71548	TRUE	NAGATA
LT934125.1	-	UL15-splice	71548	76859	75662	76859	2	71548	76859	76859	76859	71548	75662	FALSE	NAGATA
LT934125.1	-	UL15-splice-L	71548	77984	71548	72782	1	71548	77984	77984	72782	71548	71548	TRUE	NAGATA
LT934125.1	-	UL15-splice-L	71548	77984	75662	77984	2	71548	77984	77984	77984	71548	75662	FALSE	NAGATA
LT934125.1	-	UL16-AS	74413	75324	74413	75324	1	74413	75324	75324	75324	74413	74413	TRUE	NAGATA
LT934125.1	-	UL1L2-2-3-3.5	92069	95471	92069	95471	1	92069	95471	95471	95471	92069	92069	TRUE	NAGATA
LT934125.1	-	UL2	93229	94526	93229	94526	1	93229	94526	94526	94526	93229	93229	TRUE	NAGATA
LT934125.1	-	UL2-3-3.5	92069	94526	92069	94526	1	92069	94526	94526	94526	92069	92069	TRUE	NAGATA
LT934125.1	-	UL20-21-C	64173	66924	64173	66924	1	64173	66924	66924	66924	64173	64173	TRUE	NAGATA
LT934125.1	-	UL21	64133	65752	64133	65752	1	64133	65752	65752	65752	64133	64133	TRUE	NAGATA
LT934125.1	-	UL21-AT2	64532	65752	64532	65752	1	64532	65752	65752	65752	64532	64532	TRUE	NAGATA
LT934125.1	-	UL21-L	64133	65880	64133	65880	1	64133	65880	65880	65880	64133	64133	TRUE	NAGATA
LT934125.1	-	UL21-L2	64138	66283	64138	66283	1	64138	66283	66283	66283	64138	64138	TRUE	NAGATA
LT934125.1	-	UL21.2	64133	65657	64133	65657	1	64133	65657	65657	65657	64133	64133	TRUE	NAGATA
LT934125.1	-	UL21.2-S	64133	65582	64133	65582	1	64133	65582	65582	65582	64133	64133	TRUE	NAGATA
LT934125.1	-	UL21.5	64133	64624	64133	64624	1	64133	64624	64624	64624	64133	64133	TRUE	NAGATA
LT934125.1	-	UL24-25-26-26.5	55270	59277	55270	59277	1	55270	59277	59277	59277	55270	55270	TRUE	NAGATA
LT934125.1	-	UL25	55704	58556	55704	58556	1	55704	58556	58556	58556	55704	55704	TRUE	NAGATA
LT934125.1	-	UL25-26-26.5	55270	58570	55270	58570	1	55270	58570	58570	58570	55270	55270	TRUE	NAGATA
LT934125.1	-	UL25-AT	56317	58570	56317	58570	1	56317	58570	58570	58570	56317	56317	TRUE	NAGATA
LT934125.1	-	UL25L-26-26.5	55270	59016	55270	59016	1	55270	59016	59016	59016	55270	55270	TRUE	NAGATA
LT934125.1	-	UL26-26.5	55270	56946	55270	56946	1	55270	56946	56946	56946	55270	55270	TRUE	NAGATA
LT934125.1	-	UL26-26.5-AT	55310	56946	55310	56946	1	55310	56946	56946	56946	55310	55310	TRUE	NAGATA
LT934125.1	-	UL26-26.5-L	55270	57535	55270	57535	1	55270	57535	57535	57535	55270	55270	TRUE	NAGATA
LT934125.1	-	UL26.6	55270	56188	55270	56188	1	55270	56188	56188	56188	55270	55270	TRUE	NAGATA
LT934125.1	-	UL26.8	55270	55807	55270	55807	1	55270	55807	55807	55807	55270	55270	TRUE	NAGATA
LT934125.1	-	UL26.9	55270	55733	55270	55733	1	55270	55733	55733	55733	55270	55270	TRUE	NAGATA
LT934125.1	-	UL26.9-S	55270	55679	55270	55679	1	55270	55679	55679	55679	55270	55270	TRUE	NAGATA
LT934125.1	-	UL27	16583	19473	16583	19473	1	16583	19473	19473	19473	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27-AT1	16259	19473	16259	19473	1	16259	19473	19473	19473	16259	16259	TRUE	NAGATA
LT934125.1	-	UL27.10	16583	17723	16583	17723	1	16583	17723	17723	17723	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.10-S	16583	17670	16583	17670	1	16583	17670	17670	17670	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.11	16583	18161	16583	18161	1	16583	18161	18161	18161	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.11-S	16583	18107	16583	18107	1	16583	18107	18107	18107	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.11-S2	16583	18086	16583	18086	1	16583	18086	18086	18086	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.11-S3	16583	17981	16583	17981	1	16583	17981	17981	17981	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.11-S4	16583	17900	16583	17900	1	16583	17900	17900	17900	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.11-S5	16583	17871	16583	17871	1	16583	17871	17871	17871	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.11-S6	16583	17792	16583	17792	1	16583	17792	17792	17792	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.11-S7	16583	17751	16583	17751	1	16583	17751	17751	17751	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.13	16583	18270	16583	18270	1	16583	18270	18270	18270	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.14	16583	18523	16583	18523	1	16583	18523	18523	18523	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.14-S	16583	18464	16583	18464	1	16583	18464	18464	18464	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.2	16583	16878	16583	16878	1	16583	16878	16878	16878	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.3	16583	16970	16583	16970	1	16583	16970	16970	16970	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.3-L	16583	16928	16583	16928	1	16583	16928	16928	16928	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.4	16583	17223	16583	17223	1	16583	17223	17223	17223	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.4-S	16583	17159	16583	17159	1	16583	17159	17159	17159	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.4-S2	16583	17132	16583	17132	1	16583	17132	17132	17132	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.4-S3	16583	17059	16583	17059	1	16583	17059	17059	17059	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.4-S4	16583	17024	16583	17024	1	16583	17024	17024	17024	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.5	16583	17497	16583	17497	1	16583	17497	17497	17497	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.5-L	16583	17951	16583	17951	1	16583	17951	17951	17951	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.5-S	16583	17407	16583	17407	1	16583	17407	17407	17407	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.5-S2	16583	17363	16583	17363	1	16583	17363	17363	17363	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.5-S3	16583	17341	16583	17341	1	16583	17341	17341	17341	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.6	16583	17568	16583	17568	1	16583	17568	17568	17568	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.6-S	16583	17530	16583	17530	1	16583	17530	17530	17530	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.8	16583	17599	16583	17599	1	16583	17599	17599	17599	16583	16583	TRUE	NAGATA
LT934125.1	-	UL27.9	16583	17636	16583	17636	1	16583	17636	17636	17636	16583	16583	TRUE	NAGATA
LT934125.1	-	UL28	18583	21472	18583	21472	1	18583	21472	21472	21472	18583	18583	TRUE	NAGATA
LT934125.1	-	UL28L-27	16583	21635	16583	21635	1	16583	21635	21635	21635	16583	16583	TRUE	NAGATA
LT934125.1	-	UL29	21477	25313	21477	25313	1	21477	25313	25313	25313	21477	21477	TRUE	NAGATA
LT934125.1	-	UL29-28-27	16582	25312	16582	25312	1	16582	25312	25312	25312	16582	16582	TRUE	NAGATA
LT934125.1	-	UL29.11	21477	23258	21477	23258	1	21477	23258	23258	23258	21477	21477	TRUE	NAGATA
LT934125.1	-	UL29.14	21477	23660	21477	23660	1	21477	23660	23660	23660	21477	21477	TRUE	NAGATA
LT934125.1	-	UL29.2	21477	22441	21477	22441	1	21477	22441	22441	22441	21477	21477	TRUE	NAGATA
LT934125.1	-	UL3	92445	93654	92445	93654	1	92445	93654	93654	93654	92445	92445	TRUE	NAGATA
LT934125.1	-	UL3-3.5	92069	93654	92069	93654	1	92069	93654	93654	93654	92069	92069	TRUE	NAGATA
LT934125.1	-	UL3.5	92069	92933	92069	92933	1	92069	92933	92933	92933	92069	92069	TRUE	NAGATA
LT934125.1	-	UL3.5-L	92069	93265	92069	93265	1	92069	93265	93265	93265	92069	92069	TRUE	NAGATA
LT934125.1	-	UL31	28429	29414	28429	29414	1	28429	29414	29414	29414	28429	28429	TRUE	NAGATA
LT934125.1	-	UL31-L	28429	29154	28429	29154	1	28429	29154	29154	29154	28429	28429	TRUE	NAGATA
LT934125.1	-	UL31.2	28429	29086	28429	29086	1	28429	29086	29086	29086	28429	28429	TRUE	NAGATA
LT934125.1	-	UL31.3	28429	29046	28429	29046	1	28429	29046	29046	29046	28429	28429	TRUE	NAGATA
LT934125.1	-	UL31.3-S	28429	28794	28429	28794	1	28429	28794	28794	28794	28429	28429	TRUE	NAGATA
LT934125.1	-	UL31.5	28429	29507	28429	29507	1	28429	29507	29507	29507	28429	28429	TRUE	NAGATA
LT934125.1	-	UL32-31	28429	31043	28429	31043	1	28429	31043	31043	31043	28429	28429	TRUE	NAGATA
LT934125.1	-	UL32-S-31	28429	30877	28429	30877	1	28429	30877	30877	30877	28429	28429	TRUE	NAGATA
LT934125.1	-	UL36-UL36.5	32686	41995	32686	41995	1	32686	41995	41995	41995	32686	32686	TRUE	NAGATA
LT934125.1	-	UL36.38	32686	33356	32686	33356	1	32686	33356	33356	33356	32686	32686	TRUE	NAGATA
LT934125.1	-	UL36.38-S	32686	33242	32686	33242	1	32686	33242	33242	33242	32686	32686	TRUE	NAGATA
LT934125.1	-	UL36.40	32686	33215	32686	33215	1	32686	33215	33215	33215	32686	32686	TRUE	NAGATA
LT934125.1	-	UL36.40-S	32686	33035	32686	33035	1	32686	33035	33035	33035	32686	32686	TRUE	NAGATA
LT934125.1	-	UL36.40-S2	32686	32935	32686	32935	1	32686	32935	32935	32935	32686	32686	TRUE	NAGATA
LT934125.1	-	UL36.43	32686	34532	32686	34532	1	32686	34532	34532	34532	32686	32686	TRUE	NAGATA
LT934125.1	-	UL36.43-S	32686	34330	32686	34330	1	32686	34330	34330	34330	32686	32686	TRUE	NAGATA
LT934125.1	-	UL36.5	32686	34474	32686	34474	1	32686	34474	34474	34474	32686	32686	TRUE	NAGATA
LT934125.1	-	UL37	42005	44889	42005	44889	1	42005	44889	44889	44889	42005	42005	TRUE	NAGATA
LT934125.1	-	UL37-36	32686	44889	32686	44889	1	32686	44889	44889	44889	32686	32686	TRUE	NAGATA
LT934125.1	-	UL37.5	42005	43351	42005	43351	1	42005	43351	43351	43351	42005	42005	TRUE	NAGATA
LT934125.1	-	UL37.5-S2	42005	43473	42005	43473	1	42005	43473	43473	43473	42005	42005	TRUE	NAGATA
LT934125.1	-	UL37.6	42005	44067	42005	44067	1	42005	44067	44067	44067	42005	42005	TRUE	NAGATA
LT934125.1	-	UL37.6-S	42005	43628	42005	43628	1	42005	43628	43628	43628	42005	42005	TRUE	NAGATA
LT934125.1	-	UL37.6-S2	42005	43545	42005	43545	1	42005	43545	43545	43545	42005	42005	TRUE	NAGATA
LT934125.1	-	UL3L-3.5	92069	93980	92069	93980	1	92069	93980	93980	93980	92069	92069	TRUE	NAGATA
LT934125.1	-	UL3L2-3.5	92069	94108	92069	94108	1	92069	94108	94108	94108	92069	92069	TRUE	NAGATA
LT934125.1	-	UL41	50041	51147	50041	51147	1	50041	51147	51147	51147	50041	50041	TRUE	NAGATA
LT934125.1	-	UL41.11	50041	50592	50041	50592	1	50041	50592	50592	50592	50041	50041	TRUE	NAGATA
LT934125.1	-	UL41.2	50041	51094	50041	51094	1	50041	51094	51094	51094	50041	50041	TRUE	NAGATA
LT934125.1	-	UL41.4	50041	50986	50041	50986	1	50041	50986	50986	50986	50041	50041	TRUE	NAGATA
LT934125.1	-	UL41.7	50041	50820	50041	50820	1	50041	50820	50820	50820	50041	50041	TRUE	NAGATA
LT934125.1	-	UL41.9	50041	50641	50041	50641	1	50041	50641	50641	50641	50041	50041	TRUE	NAGATA
LT934125.1	-	UL44-43-42-41	50027	54882	50027	54882	1	50027	54882	54882	54882	50027	50027	TRUE	NAGATA
LT934125.1	-	UL50	8487	9494	8487	9494	1	8487	9494	9494	9494	8487	8487	TRUE	NAGATA
LT934125.1	-	UL50-L3	8487	9752	8487	9752	1	8487	9752	9752	9752	8487	8487	TRUE	NAGATA
LT934125.1	-	UL50-L4	8487	9800	8487	9800	1	8487	9800	9800	9800	8487	8487	TRUE	NAGATA
LT934125.1	-	UL50.1	8487	9058	8487	9058	1	8487	9058	9058	9058	8487	8487	TRUE	NAGATA
LT934125.1	-	UL50.1-S	8487	8997	8487	8997	1	8487	8997	8997	8997	8487	8487	TRUE	NAGATA
LT934125.1	-	UL50L	8487	9590	8487	9590	1	8487	9590	9590	9590	8487	8487	TRUE	NAGATA
LT934125.1	-	UL50S	8487	9214	8487	9214	1	8487	9214	9214	9214	8487	8487	TRUE	NAGATA
LT934125.1	-	UL51-52	4648	8526	4648	8526	1	4648	8526	8526	8526	4648	4648	TRUE	NAGATA
LT934125.1	-	UL52-53-54	2778	7758	2778	7758	1	2778	7758	7758	7758	2778	2778	TRUE	NAGATA
LT934125.1	-	UL53-54	2778	4925	2778	4925	1	2778	4925	4925	4925	2778	2778	TRUE	NAGATA
LT934125.1	-	UL53L-54	2778	5969	2778	5969	1	2778	5969	5969	5969	2778	2778	TRUE	NAGATA
LT934125.1	-	UL54	2778	3910	2778	3910	1	2778	3910	3910	3910	2778	2778	TRUE	NAGATA
LT934125.1	-	UL54-L	2778	4687	2778	4687	1	2778	4687	4687	4687	2778	2778	TRUE	NAGATA
LT934125.1	-	UL54.3	2778	3281	2778	3281	1	2778	3281	3281	3281	2778	2778	TRUE	NAGATA
LT934125.1	-	UL54.3-S	2778	3172	2778	3172	1	2778	3172	3172	3172	2778	2778	TRUE	NAGATA
LT934125.1	-	UL54.3-S2	2778	3141	2778	3141	1	2778	3141	3141	3141	2778	2778	TRUE	NAGATA
LT934125.1	-	UL54.4	2778	3351	2778	3351	1	2778	3351	3351	3351	2778	2778	TRUE	NAGATA
LT934125.1	-	UL54.5	2778	3753	2778	3753	1	2778	3753	3753	3753	2778	2778	TRUE	NAGATA
LT934125.1	-	UL54.5-S	2778	3640	2778	3640	1	2778	3640	3640	3640	2778	2778	TRUE	NAGATA
LT934125.1	-	UL54.5-S2	2778	3429	2778	3429	1	2778	3429	3429	3429	2778	2778	TRUE	NAGATA
LT934125.1	-	UL6-7	86133	89079	86133	89079	1	86133	89079	89079	89079	86133	86133	TRUE	NAGATA
LT934125.1	-	UL6L-7	86133	90875	86133	90875	1	86133	90875	90875	90875	86133	86133	TRUE	NAGATA
LT934125.1	-	UL7	86133	87161	86133	87161	1	86133	87161	87161	87161	86133	86133	TRUE	NAGATA
LT934125.1	-	UL7-L2	86133	87250	86133	87250	1	86133	87250	87250	87250	86133	86133	TRUE	NAGATA
LT934125.1	-	UL7-L3	86133	87447	86133	87447	1	86133	87447	87447	87447	86133	86133	TRUE	NAGATA
LT934125.1	-	UL7-L4	86133	87864	86133	87864	1	86133	87864	87864	87864	86133	86133	TRUE	NAGATA
LT934125.1	-	UL7.5	86133	86928	86133	86928	1	86133	86928	86928	86928	86133	86133	TRUE	NAGATA
LT934125.1	-	US1_2	126753	128732	126753	128732	1	126753	128732	128732	128732	126753	126753	TRUE	NAGATA
LT934125.1	-	US1_2-splice	126752	128731	126752	128251	1	126752	128731	128731	128251	126752	126752	TRUE	NAGATA
LT934125.1	-	US1_2-splice	126752	128731	128407	128459	2	126752	128731	128731	128459	126752	128407	FALSE	NAGATA
LT934125.1	-	US1_2-splice	126752	128731	128577	128731	3	126752	128731	128731	128731	126752	128577	FALSE	NAGATA
LT934125.1	-	US1_2-splice-2	126752	128731	126752	127972	1	126752	128731	128731	127972	126752	126752	TRUE	NAGATA
LT934125.1	-	US1_2-splice-2	126752	128731	128147	128731	2	126752	128731	128731	128731	126752	128147	FALSE	NAGATA
LT934125.1	-	US1_2-splice-3	126752	128731	126752	127972	1	126752	128731	128731	127972	126752	126752	TRUE	NAGATA
LT934125.1	-	US1_2-splice-3	126752	128731	128279	128731	2	126752	128731	128731	128731	126752	128279	FALSE	NAGATA
LT934125.1	-	US1_2-splice-4	126752	128731	126752	127973	1	126752	128731	128731	127973	126752	126752	TRUE	NAGATA
LT934125.1	-	US1_2-splice-4	126752	128731	128273	128731	2	126752	128731	128731	128731	126752	128273	FALSE	NAGATA
LT934125.1	-	US1_2-splice-5	126752	128731	126752	128198	1	126752	128731	128731	128198	126752	126752	TRUE	NAGATA
LT934125.1	-	US1_2-splice-5	126752	128731	128321	128731	2	126752	128731	128731	128731	126752	128321	FALSE	NAGATA
LT934125.1	-	US1_2-splice-6	126752	128731	126752	127972	1	126752	128731	128731	127972	126752	126752	TRUE	NAGATA
LT934125.1	-	US1_2-splice-6	126752	128731	128290	128731	2	126752	128731	128731	128731	126752	128290	FALSE	NAGATA
LT934125.1	-	US1_2-splice-L	126752	129714	126752	127952	1	126752	129714	129714	127952	126752	126752	TRUE	NAGATA
LT934125.1	-	US1_2-splice-L	126752	129714	128147	128198	2	126752	129714	129714	128198	126752	128147	FALSE	NAGATA
LT934125.1	-	US1_2-splice-L	126752	129714	128321	129714	3	126752	129714	129714	129714	126752	128321	FALSE	NAGATA
LT934125.1	-	US1_2-splice-L2	126752	128883	126752	128251	1	126752	128883	128883	128251	126752	126752	TRUE	NAGATA
LT934125.1	-	US1_2-splice-L2	126752	128883	128407	128459	2	126752	128883	128883	128459	126752	128407	FALSE	NAGATA
LT934125.1	-	US1_2-splice-L2	126752	128883	128577	128883	3	126752	128883	128883	128883	126752	128577	FALSE	NAGATA
LT934125.1	-	US4-AS1	118860	120344	118860	120344	1	118860	120344	120344	120344	118860	118860	TRUE	NAGATA
LT934125.1	-	nc-EP0	96800	97006	96800	97006	1	96800	97006	97006	97006	96800	96800	TRUE	NAGATA
LT934125.1	-	nc-EP0-2	95890	96090	95890	96090	1	95890	96090	96090	96090	95890	95890	TRUE	NAGATA
LT934125.1	-	nc-UL10	80352	80491	80352	80491	1	80352	80491	80491	80491	80352	80352	TRUE	NAGATA
LT934125.1	-	nc-UL26	56317	56946	56317	56946	1	56317	56946	56946	56946	56317	56317	TRUE	NAGATA
LT934125.1	-	nc-UL3.5	92069	92622	92069	92622	1	92069	92622	92622	92622	92069	92069	TRUE	NAGATA
LT934125.1	-	nc-UL36	32686	32842	32686	32842	1	32686	32842	32842	32842	32686	32686	TRUE	NAGATA
LT934125.1	-	nc-US1_2	127089	128705	127089	128705	1	127089	128705	128705	128705	127089	127089	TRUE	NAGATA
